ema_fast,ema_slow,buy_signal,sell_signal,total_trades,win_rate,avg_win,avg_loss,profit_factor,max_drawdown,final_equity,pnl_percent
41,43,505,506,505,29.7,8.14932,-1.928476,1.7855,5.802,1537.789,53.7789
41,44,499,500,499,29.46,8.377418,-1.951516,1.7927,5.8723,1544.547,54.4547
41,45,497,498,497,28.77,8.639743,-1.940811,1.7983,5.9195,1548.436,54.8436
41,46,487,488,487,29.77,8.480014,-1.992126,1.8048,6.0792,1548.295,54.8295
41,47,477,478,477,31.24,8.245271,-2.068633,1.8106,6.1435,1550.0338,55.0034
41,48,471,472,471,31.63,8.230473,-2.108082,1.8066,5.8336,1547.538,54.7538
41,49,466,467,466,31.55,8.249245,-2.132938,1.7822,6.3262,1532.2319,53.2232
41,50,465,466,465,30.97,8.397436,-2.154172,1.7487,6.4494,1517.7416,51.7742
41,51,463,464,463,31.75,8.202248,-2.160108,1.7664,6.3668,1523.1362,52.3136
41,52,455,456,455,31.65,8.267026,-2.147735,1.7823,6.1483,1522.5061,52.2506
41,53,448,449,448,30.8,8.53403,-2.13825,1.7767,6.2653,1514.8385,51.4838
41,54,444,445,444,31.08,8.551764,-2.13128,1.8096,6.122,1527.9718,52.7972
41,55,438,439,438,32.19,8.362409,-2.199872,1.8047,6.1175,1525.7375,52.5738
41,56,439,440,439,32.35,8.341575,-2.177527,1.8315,5.6714,1537.7782,53.7778
41,57,428,429,428,32.24,8.576031,-2.265363,1.8015,5.8639,1526.5371,52.6537
41,58,424,425,424,33.02,8.414692,-2.293586,1.8086,5.6516,1526.6786,52.6679
41,59,425,426,425,33.18,8.360987,-2.303456,1.8021,5.7965,1524.7176,52.4718
