ema_fast,ema_slow,total_trades,win_rate,avg_win,avg_loss,profit_factor,max_drawdown,final_equity,pnl_percent
4,40,942,25.8,4.973709,-1.244444,1.3894,5.4483,1338.7451,33.8745
4,41,931,25.89,5.00615,-1.260996,1.3866,5.1911,1336.3951,33.6395
4,42,915,26.67,4.930091,-1.27942,1.4012,5.1857,1344.4514,34.4451
4,43,903,26.8,4.915629,-1.276564,1.4098,5.2523,1345.7731,34.5773
4,44,887,26.49,5.03436,-1.280226,1.4174,5.2795,1348.3673,34.8367
4,45,868,26.27,5.249516,-1.282362,1.4584,4.7984,1376.1777,37.6178
4,46,861,26.25,5.270553,-1.304988,1.4374,5.1288,1362.4777,36.2478
4,47,840,26.31,5.346381,-1.315652,1.4508,4.9726,1367.1619,36.7162
4,48,839,25.86,5.437585,-1.305323,1.4533,5.1661,1368.045,36.8045
4,49,826,25.79,5.537852,-1.313398,1.4651,5.5058,1374.4493,37.4449
4,50,811,25.28,5.765797,-1.310913,1.4879,5.4841,1387.5753,38.7575
4,51,804,25.5,5.749389,-1.314352,1.4971,4.8392,1391.328,39.1328
4,52,794,25.94,5.700984,-1.328633,1.5033,5.0175,1393.1667,39.3167
4,53,799,25.53,5.737024,-1.307147,1.5048,5.1739,1392.6005,39.26
4,54,773,25.36,5.949535,-1.329023,1.5207,5.3414,1399.2626,39.9263
4,55,765,24.84,6.106573,-1.331504,1.5154,5.8931,1394.6343,39.4634
4,56,767,23.99,6.255216,-1.322923,1.4923,6.048,1379.6957,37.9696
4,57,752,24.07,6.370252,-1.325638,1.5233,6.295,1396.0764,39.6076
4,58,742,24.39,6.384143,-1.342648,1.5341,6.4065,1402.3042,40.2304
4,59,720,24.72,6.500084,-1.356417,1.5738,5.6171,1421.8369,42.1837
4,60,722,24.1,6.589938,-1.338444,1.5633,5.5504,1413.1816,41.3182
4,61,717,24.13,6.603331,-1.328857,1.5803,5.0226,1419.4779,41.9478
4,62,697,24.1,6.765096,-1.347598,1.5943,5.0798,1423.657,42.3657
4,63,691,24.31,6.753631,-1.348592,1.6087,5.379,1429.2965,42.9297
4,64,688,24.13,6.822485,-1.317357,1.6469,5.1421,1444.8724,44.4872
4,65,683,23.57,6.969962,-1.325089,1.6223,5.3122,1430.4675,43.0468
4,66,674,23.89,6.978001,-1.351753,1.6201,5.6685,1430.009,43.0009
4,67,663,23.53,7.155941,-1.339031,1.6443,5.6136,1437.4381,43.7438
4,68,654,23.55,7.248851,-1.362337,1.6388,5.7206,1435.1547,43.5155
4,69,647,23.96,7.201049,-1.361415,1.6664,4.9063,1446.3466,44.6347
4,70,633,24.49,7.159473,-1.365883,1.6997,4.3064,1456.8263,45.6826
4,71,625,24.8,7.144115,-1.38329,1.7032,4.0953,1457.1914,45.7191
4,72,620,24.52,7.202772,-1.361381,1.7184,4.152,1457.695,45.7695
4,73,618,24.43,7.185331,-1.343105,1.7298,4.4757,1457.7548,45.7755
4,74,610,25.08,7.09889,-1.345268,1.7667,4.2548,1471.3429,47.1343
4,75,606,24.92,7.139188,-1.325148,1.7879,3.8054,1475.0748,47.5075
4,76,597,24.79,7.25037,-1.323768,1.8054,3.7847,1478.6827,47.8683
4,77,593,24.45,7.401694,-1.325385,1.8075,3.8889,1479.4731,47.9473
4,78,586,24.74,7.323122,-1.350029,1.7835,4.1358,1466.4901,46.649
4,79,586,24.74,7.312581,-1.341766,1.7919,4.1896,1468.6056,46.8606
4,80,579,24.53,7.413186,-1.351099,1.7829,4.0768,1462.2422,46.2242
4,81,571,24.87,7.37494,-1.353757,1.8032,3.9533,1466.4799,46.648
4,82,564,24.82,7.404449,-1.350614,1.8102,4.11,1463.9627,46.3963
4,83,553,25.14,7.484082,-1.359984,1.8476,4.0487,1477.2543,47.7254
4,84,553,24.95,7.529432,-1.368252,1.8299,4.0641,1471.2371,47.1237
4,85,542,24.91,7.633655,-1.382969,1.8309,4.0919,1467.675,46.7675
4,86,541,24.95,7.53608,-1.377223,1.8195,4.3951,1458.2182,45.8218
4,87,540,24.44,7.625077,-1.36021,1.8136,4.3456,1451.5445,45.1545
4,88,539,24.12,7.727483,-1.374897,1.7864,4.551,1442.2398,44.224
4,89,540,23.7,7.8418,-1.401012,1.7389,4.8476,1426.5333,42.6533
4,90,534,23.97,7.71429,-1.385013,1.756,4.8316,1425.1137,42.5114
4,91,538,23.61,7.747249,-1.375156,1.7408,4.6993,1418.7117,41.8712
4,92,532,23.87,7.71391,-1.373993,1.7605,4.6257,1423.1993,42.3199
4,93,533,23.26,7.819588,-1.364734,1.7371,4.5997,1411.4528,41.1453
4,94,529,23.44,7.825279,-1.370722,1.7479,4.6883,1415.1922,41.5192
4,95,527,23.34,7.868109,-1.367305,1.752,4.4838,1415.3863,41.5386
4,96,522,23.37,7.882764,-1.35928,1.7688,4.0147,1417.985,41.7985
4,97,516,23.26,7.945623,-1.351001,1.7822,4.0417,1418.4783,41.8478
4,98,506,23.32,8.109956,-1.385426,1.7803,4.4882,1419.4293,41.9429
4,99,512,22.66,8.208197,-1.377734,1.7452,4.6595,1406.5682,40.6568
4,100,506,22.73,8.203688,-1.379401,1.7492,4.5628,1404.0781,40.4078
5,6,2540,27.56,2.684483,-0.939067,1.0875,12.3395,1151.255,15.1255
5,7,2350,28.43,2.726185,-0.985409,1.0994,11.2713,1164.6191,16.4619
5,8,2183,27.71,2.950011,-1.008715,1.122,10.6586,1194.0134,19.4013
5,9,2061,26.25,3.160133,-1.013437,1.1106,10.8169,1170.2217,17.0222
5,10,1952,26.54,3.235985,-1.044589,1.119,10.458,1178.3003,17.83
5,11,1836,26.36,3.392354,-1.068953,1.1361,9.9336,1196.6756,19.6676
5,12,1743,26.1,3.527709,-1.107529,1.1252,8.7655,1178.6107,17.8611
5,13,1680,26.31,3.548683,-1.112547,1.1388,9.7919,1191.1845,19.1184
5,14,1618,26.58,3.554733,-1.13286,1.1357,10.4159,1182.6973,18.2697
5,15,1556,26.61,3.626389,-1.139794,1.1534,9.7156,1199.6804,19.968
5,16,1507,26.08,3.733232,-1.155021,1.1403,8.9475,1180.4662,18.0466
5,17,1453,25.67,3.875415,-1.157998,1.1558,9.345,1194.8921,19.4892
5,18,1416,25.85,3.858709,-1.155137,1.1644,9.1571,1199.3939,19.9394
5,19,1376,25.8,3.963054,-1.152176,1.196,8.359,1230.5123,23.0512
5,20,1343,25.54,4.016139,-1.176952,1.1704,8.5549,1200.5835,20.0583
5,21,1305,25.9,3.991127,-1.194305,1.1681,8.6889,1194.108,19.4108
5,22,1270,26.14,4.070118,-1.194431,1.2061,7.2334,1230.9031,23.0903
5,23,1247,25.98,4.109145,-1.19608,1.206,7.0252,1227.3814,22.7381
5,24,1198,25.54,4.330354,-1.204029,1.2338,5.7936,1251.0941,25.1094
5,25,1158,25.99,4.358183,-1.223591,1.251,5.5282,1263.1953,26.3195
5,26,1130,25.93,4.421746,-1.254672,1.2337,5.7442,1245.4113,24.5411
5,27,1114,25.85,4.467685,-1.269466,1.2271,6.1797,1238.1145,23.8114
5,28,1088,26.01,4.490371,-1.265149,1.2478,5.0283,1252.3302,25.233
5,29,1069,25.91,4.585285,-1.272869,1.2599,4.9463,1262.0118,26.2012
5,30,1031,27.06,4.522611,-1.284756,1.306,4.92,1295.6722,29.5672
5,31,1010,26.53,4.625506,-1.281425,1.3038,4.9309,1288.8182,28.8818
5,32,992,26.31,4.720894,-1.283809,1.3129,5.5034,1293.6887,29.3689
5,33,976,26.02,4.802789,-1.270492,1.3299,5.5641,1302.6136,30.2614
5,34,961,25.81,4.877253,-1.294647,1.3103,6.0411,1286.4753,28.6475
5,35,937,25.93,4.975306,-1.279707,1.3613,5.6355,1320.8825,32.0883
5,36,916,26.42,5.037339,-1.295666,1.3959,5.1382,1345.7571,34.5757
5,37,893,26.99,5.017842,-1.303617,1.4228,4.9251,1359.3417,35.9342
5,38,879,27.3,5.023763,-1.316003,1.4338,4.7503,1364.7772,36.4777
5,39,860,27.67,5.021234,-1.348962,1.4243,4.7551,1355.9993,35.5999
5,40,853,27.2,5.138281,-1.343356,1.429,4.6878,1357.8571,35.7857
5,41,844,27.25,5.184999,-1.365092,1.4228,4.8175,1354.3831,35.4383
5,42,831,26.84,5.313757,-1.354487,1.4389,4.6488,1361.4398,36.144
5,43,818,27.14,5.338605,-1.358212,1.4641,4.5925,1375.6761,37.5676
5,44,798,27.69,5.310461,-1.372639,1.4818,4.3348,1381.5995,38.16
5,45,782,27.62,5.453355,-1.399744,1.4868,4.8311,1385.6694,38.5669
5,46,774,27.13,5.59287,-1.411405,1.4754,5.0217,1378.47,37.847
5,47,762,27.3,5.5988,-1.415131,1.4854,5.1858,1380.5676,38.0568
5,48,758,26.78,5.761967,-1.399006,1.5064,5.674,1393.2311,39.3231
5,49,741,26.86,5.909254,-1.431331,1.5158,5.6961,1400.1599,40.016
5,50,732,26.91,5.942399,-1.44036,1.5192,5.4986,1400.0602,40.006
5,51,723,26.42,6.134346,-1.454403,1.5143,6.1014,1397.9178,39.7918
5,52,708,26.55,6.239087,-1.454769,1.5505,5.3625,1416.4683,41.6468
5,53,705,25.96,6.30532,-1.432461,1.5431,5.3407,1406.1291,40.6129
5,54,699,25.75,6.405021,-1.448433,1.5337,5.6064,1401.167,40.1167
5,55,684,26.02,6.452951,-1.458406,1.5565,4.8937,1410.6717,41.0672
5,56,677,26.0,6.447839,-1.460975,1.5504,5.3575,1402.8713,40.2871
5,57,666,25.53,6.666972,-1.464081,1.5607,5.6843,1407.2012,40.7201
5,58,669,25.41,6.723641,-1.443964,1.5863,5.293,1422.4812,42.2481
5,59,666,25.08,6.82975,-1.447356,1.5792,5.2276,1418.3376,41.8338
5,60,649,25.42,6.878572,-1.470235,1.595,5.2217,1423.3707,42.3371
5,61,639,25.51,6.940159,-1.450282,1.6387,4.5673,1440.9118,44.0912
5,62,629,25.91,6.892796,-1.454652,1.6574,4.5663,1445.6578,44.5658
5,63,625,26.08,6.849968,-1.467885,1.6464,4.5747,1438.3821,43.8382
5,64,614,26.06,6.916166,-1.483844,1.6426,4.4877,1432.9215,43.2922
5,65,607,24.55,7.40426,-1.448404,1.6631,4.3077,1439.8656,43.9866
5,66,599,24.37,7.54177,-1.453403,1.6724,4.4597,1442.707,44.2707
5,67,589,24.62,7.521805,-1.482205,1.6573,4.4813,1432.5629,43.2563
5,68,578,24.74,7.621153,-1.464809,1.7104,4.2334,1452.6329,45.2633
5,69,578,25.09,7.490805,-1.467167,1.7097,4.2659,1450.8836,45.0884
5,70,578,24.91,7.487273,-1.444387,1.7199,4.1795,1451.3036,45.1304
5,71,571,25.04,7.520357,-1.446258,1.7373,4.2452,1456.4126,45.6413
5,72,553,25.86,7.495502,-1.478658,1.768,4.2493,1465.6069,46.5607
5,73,546,26.01,7.544035,-1.488523,1.7814,4.1,1469.8894,46.9889
5,74,543,26.34,7.412516,-1.467026,1.8064,4.1683,1473.1793,47.3179
5,75,536,25.93,7.595643,-1.430989,1.8585,4.3221,1487.6916,48.7692
5,76,532,25.75,7.668921,-1.425385,1.8661,4.2456,1487.6152,48.7615
5,77,536,25.19,7.747885,-1.401729,1.8608,4.0538,1483.8711,48.3871
5,78,529,24.95,7.9141,-1.41559,1.8589,3.9711,1482.6719,48.2672
5,79,522,25.29,7.873841,-1.425779,1.8691,3.8049,1483.2933,48.3293
5,80,520,25.38,7.861739,-1.420476,1.8829,3.8674,1486.6049,48.6605
5,81,515,26.02,7.691768,-1.423127,1.9009,3.7971,1488.4857,48.8486
5,82,516,25.58,7.772321,-1.436763,1.8596,3.9481,1474.2293,47.4229
5,83,512,25.39,7.748901,-1.437432,1.8346,3.9765,1458.258,45.8258
5,84,508,25.39,7.7177,-1.431528,1.835,4.3151,1453.0342,45.3034
5,85,502,25.1,7.853589,-1.440569,1.8269,4.3432,1447.8981,44.7898
5,86,496,25.2,7.894237,-1.45834,1.8238,4.2595,1445.7355,44.5735
5,87,499,24.85,7.929161,-1.446932,1.812,4.1942,1440.6164,44.0616
5,88,497,24.75,7.922503,-1.443668,1.8048,4.2535,1434.5359,43.4536
5,89,496,24.8,7.895389,-1.441216,1.8065,4.0919,1433.5594,43.3559
5,90,492,24.59,7.949119,-1.443668,1.7958,4.1711,1426.2427,42.6243
5,91,487,24.64,7.994519,-1.470795,1.7773,4.1443,1419.5605,41.956
5,92,488,24.59,7.984714,-1.457095,1.7869,4.3709,1421.9547,42.1955
5,93,490,24.49,7.935583,-1.441449,1.7855,4.5213,1418.9339,41.8934
5,94,482,24.69,7.97052,-1.459933,1.7898,4.4604,1418.5361,41.8536
5,95,478,24.27,8.001188,-1.463979,1.7513,4.7003,1398.1776,39.8178
5,96,471,24.2,8.076815,-1.488514,1.7327,4.8482,1389.3572,38.9357
5,97,470,24.26,8.058092,-1.484785,1.7379,4.912,1390.0389,39.0039
5,98,474,24.26,7.980894,-1.468466,1.741,4.99,1390.6235,39.0623
5,99,476,23.95,8.060654,-1.451908,1.7483,5.05,1393.3237,39.3324
5,100,470,24.26,8.071467,-1.47968,1.7468,5.0973,1393.3811,39.3381
6,7,2131,27.87,2.972325,-1.029724,1.1163,10.0628,1183.9044,18.3904
6,8,1996,26.8,3.169158,-1.046744,1.1094,10.7336,1167.254,16.7254
6,9,1860,27.04,3.30606,-1.093473,1.1207,10.564,1179.106,17.9106
6,10,1756,26.99,3.434625,-1.129491,1.1243,9.766,1180.0054,18.0005
6,11,1678,26.7,3.540998,-1.141599,1.1298,9.2679,1182.2004,18.22
6,12,1608,27.43,3.497655,-1.156844,1.1425,9.4688,1192.4292,19.2429
6,13,1529,27.21,3.624301,-1.153961,1.1739,8.5781,1223.3512,22.3351
6,14,1481,26.6,3.753813,-1.177109,1.1559,9.0676,1199.4848,19.9485
6,15,1416,26.34,3.893204,-1.19468,1.1654,8.8129,1206.1141,20.6114
6,16,1381,26.65,3.879091,-1.198693,1.1756,8.748,1213.2293,21.3229
6,17,1330,26.77,3.879897,-1.207336,1.1746,8.9305,1205.2983,20.5298
6,18,1290,26.05,4.061984,-1.214993,1.1775,8.9636,1205.7228,20.5723
6,19,1252,26.52,4.061924,-1.224242,1.1973,8.0242,1222.2558,22.2256
6,20,1216,27.14,4.081434,-1.240916,1.225,6.2084,1247.4219,24.7422
6,21,1173,27.11,4.178166,-1.267042,1.2265,6.4792,1245.3358,24.5336
6,22,1152,26.48,4.324802,-1.264959,1.2311,6.554,1247.6443,24.7644
6,23,1120,26.16,4.466079,-1.268738,1.2471,6.3156,1259.3147,25.9315
6,24,1084,26.48,4.497461,-1.297287,1.2484,5.8375,1256.8334,25.6833
6,25,1067,26.43,4.547886,-1.309176,1.2479,5.3121,1254.8004,25.48
6,26,1037,26.9,4.537541,-1.320409,1.2649,5.0965,1265.1035,26.5104
6,27,1018,27.01,4.599681,-1.325519,1.2844,4.82,1280.0515,28.0052
6,28,1004,27.19,4.510108,-1.301286,1.2944,5.0289,1280.0194,28.0019
6,29,984,26.73,4.666403,-1.319312,1.2902,5.4387,1276.0404,27.604
6,30,967,26.37,4.794068,-1.311847,1.3088,5.7405,1288.4525,28.8453
6,31,937,26.79,4.815426,-1.329988,1.3248,5.9735,1296.3001,29.63
6,32,912,26.54,5.002165,-1.34523,1.3431,5.8579,1309.2196,30.922
6,33,886,26.75,5.090033,-1.348669,1.3782,5.6476,1331.0515,33.1051
6,34,864,27.2,5.03387,-1.354161,1.3888,5.1891,1331.1922,33.1192
6,35,848,27.48,5.151973,-1.355173,1.4403,4.596,1366.9786,36.6979
6,36,841,27.59,5.146797,-1.359609,1.4421,4.7863,1366.0547,36.6055
6,37,824,27.43,5.306109,-1.385321,1.4475,4.9819,1370.759,37.0759
6,38,812,27.59,5.292054,-1.423167,1.4166,4.7164,1348.5976,34.8598
6,39,798,27.94,5.35328,-1.411372,1.471,4.5255,1382.2425,38.2243
6,40,787,27.57,5.45317,-1.415853,1.4663,4.719,1376.3018,37.6302
6,41,775,27.74,5.46761,-1.427327,1.4707,4.602,1376.2329,37.6233
6,42,755,27.42,5.718259,-1.44875,1.4909,4.8078,1389.7648,38.9765
6,43,751,26.76,5.859348,-1.438052,1.489,5.0019,1386.8002,38.68
6,44,718,27.3,5.979522,-1.474838,1.5223,5.0928,1402.1207,40.2121
6,45,718,27.86,5.860028,-1.473025,1.536,5.1002,1408.9785,40.8978
6,46,709,27.64,5.935467,-1.482611,1.5296,5.2598,1402.7722,40.2772
6,47,697,28.12,5.905908,-1.515658,1.5244,5.5309,1398.2133,39.8213
6,48,695,27.77,5.955972,-1.500229,1.5263,5.3186,1396.3876,39.6388
6,49,683,27.53,6.134894,-1.501541,1.5518,5.2824,1410.0972,41.0097
6,50,675,27.56,6.174504,-1.510174,1.5552,5.3043,1409.9828,40.9983
6,51,663,27.15,6.324905,-1.519877,1.5509,5.0526,1404.3823,40.4382
6,52,658,26.9,6.369656,-1.521345,1.5407,5.0993,1395.6619,39.5662
6,53,654,27.06,6.411168,-1.55433,1.5306,5.6287,1393.3614,39.3361
6,54,636,26.57,6.743477,-1.539083,1.5856,5.4174,1420.8959,42.0896
6,55,629,26.55,6.777756,-1.539892,1.591,5.1767,1420.4549,42.0455
6,56,625,25.44,7.090918,-1.538816,1.5723,4.9204,1410.3679,41.0368
6,57,621,24.96,7.241145,-1.525044,1.5793,5.0847,1411.7069,41.1707
6,58,616,24.68,7.336399,-1.523732,1.5772,4.9644,1408.1212,40.8121
6,59,604,24.34,7.529067,-1.51702,1.5964,5.0049,1413.4947,41.3495
6,60,601,24.63,7.461205,-1.495974,1.6295,4.8982,1426.5821,42.6582
6,61,592,25.0,7.430286,-1.494452,1.6573,4.6948,1436.1456,43.6146
6,62,573,25.13,7.562804,-1.535394,1.6534,4.5917,1430.3596,43.036
6,63,571,25.04,7.640654,-1.520071,1.6794,4.6303,1442.0231,44.2023
6,64,573,25.31,7.546239,-1.512425,1.6904,4.3859,1446.8868,44.6887
6,65,560,25.89,7.470849,-1.54016,1.6948,4.3745,1444.1067,44.4107
6,66,551,26.13,7.495242,-1.523846,1.7403,4.1365,1459.1098,45.911
6,67,541,26.62,7.467829,-1.503348,1.8018,3.8272,1478.5383,47.8538
6,68,538,27.32,7.279067,-1.509116,1.8134,3.709,1479.9587,47.9959
6,69,533,26.83,7.464914,-1.521901,1.7985,3.6133,1473.9412,47.3941
6,70,526,26.62,7.605654,-1.530546,1.8023,3.6531,1474.0007,47.4001
6,71,516,27.13,7.529476,-1.530851,1.8314,3.6533,1478.5267,47.8527
6,72,505,27.33,7.61285,-1.55457,1.8414,3.5674,1480.0464,48.0046
6,73,498,27.31,7.69233,-1.566466,1.8449,3.6162,1479.096,47.9096
6,74,496,27.22,7.711953,-1.552147,1.8581,3.6376,1480.7887,48.0789
6,75,492,27.24,7.733993,-1.547154,1.8711,3.5913,1482.4739,48.2474
6,76,489,27.2,7.789481,-1.537433,1.8928,3.4452,1488.6747,48.8675
6,77,487,26.9,7.842998,-1.519596,1.8992,3.6769,1486.4565,48.6456
6,78,479,27.35,7.756208,-1.543813,1.8912,3.6842,1478.8162,47.8816
6,79,476,27.52,7.764143,-1.544643,1.9086,3.8045,1484.2008,48.4201
6,80,469,27.51,7.813496,-1.515273,1.9564,3.7511,1492.7482,49.2748
6,81,466,27.9,7.601861,-1.527778,1.9251,3.8547,1474.9086,47.4909
6,82,470,26.6,7.845438,-1.505395,1.8882,4.071,1461.3185,46.1318
6,83,465,26.45,7.914323,-1.497541,1.9007,3.8923,1461.3027,46.1303
6,84,465,25.38,8.20012,-1.473527,1.8924,4.0006,1456.3004,45.63
6,85,462,25.11,8.319087,-1.495144,1.8654,4.0317,1447.6943,44.7694
6,86,457,25.16,8.39984,-1.508411,1.8725,4.0613,1450.1051,45.0105
6,87,456,25.44,8.232041,-1.490769,1.884,3.9372,1448.0552,44.8055
6,88,456,25.0,8.287054,-1.481963,1.864,4.0322,1437.8927,43.7893
6,89,457,24.95,8.260561,-1.491318,1.841,4.3242,1430.1817,43.0182
6,90,452,25.44,8.095042,-1.524675,1.8118,4.6148,1417.1142,41.7114
6,91,456,25.22,8.04917,-1.54324,1.759,5.0935,1399.4098,39.941
6,92,452,25.44,8.026858,-1.531333,1.7887,4.99,1407.0295,40.703
6,93,444,25.45,8.167575,-1.532142,1.8199,4.9274,1415.797,41.5797
6,94,439,25.74,8.155053,-1.550862,1.8227,4.7782,1415.94,41.594
6,95,442,25.57,8.191765,-1.54842,1.8171,4.8675,1416.2394,41.6239
6,96,447,25.28,8.208916,-1.538822,1.8048,4.8788,1413.6411,41.3641
6,97,440,25.45,8.236463,-1.578434,1.7818,4.9624,1404.7574,40.4757
6,98,433,25.4,8.360001,-1.59837,1.7812,4.973,1403.3265,40.3327
6,99,431,25.29,8.376399,-1.583956,1.7901,4.8772,1402.9936,40.2994
6,100,430,25.35,8.424524,-1.606387,1.7808,4.846,1402.623,40.2623
7,8,1822,27.61,3.290928,-1.113788,1.1268,10.549,1186.251,18.6251
7,9,1712,27.22,3.47781,-1.152855,1.1282,9.303,1184.2026,18.4203
7,10,1638,27.17,3.521789,-1.156521,1.1359,9.2081,1187.4659,18.7466
7,11,1550,27.61,3.575527,-1.153578,1.1823,7.3794,1236.0114,23.6011
7,12,1478,27.47,3.691775,-1.19422,1.1708,8.4987,1218.6569,21.8657
7,13,1417,26.68,3.884317,-1.213843,1.1642,8.5066,1207.0887,20.7089
7,14,1359,27.3,3.891589,-1.210303,1.2074,7.5718,1247.9998,24.8
7,15,1327,27.43,3.841551,-1.236246,1.1746,8.7858,1207.8196,20.782
7,16,1273,27.1,3.960047,-1.241716,1.1856,8.9479,1213.9036,21.3904
7,17,1220,27.3,4.049974,-1.258981,1.2077,6.9063,1231.9255,23.1926
7,18,1185,26.92,4.212433,-1.264705,1.2269,6.0388,1248.5318,24.8532
7,19,1151,27.11,4.217735,-1.281029,1.2244,6.3439,1241.1504,24.115
7,20,1112,27.16,4.338299,-1.291744,1.2522,6.5863,1263.8539,26.3854
7,21,1093,27.17,4.382204,-1.319694,1.239,6.6728,1251.0382,25.1038
7,22,1056,26.99,4.539293,-1.333579,1.2582,5.1867,1265.5094,26.5509
7,23,1025,27.41,4.548594,-1.338228,1.2838,5.2252,1282.5134,28.2513
7,24,1016,27.17,4.603326,-1.338646,1.2826,5.069,1279.9197,27.992
7,25,997,27.38,4.589927,-1.354629,1.2776,5.6268,1272.2987,27.2299
7,26,968,27.79,4.608568,-1.368958,1.2955,5.6477,1282.8031,28.2803
7,27,956,27.3,4.686026,-1.352329,1.3013,5.5695,1283.1841,28.3184
7,28,931,27.39,4.764696,-1.373701,1.3084,5.6291,1286.3758,28.6376
7,29,908,27.97,4.777514,-1.382039,1.3426,5.5784,1309.6352,30.9635
7,30,887,27.28,4.989167,-1.378907,1.3575,5.321,1317.9834,31.7983
7,31,851,27.61,5.125152,-1.393544,1.4031,5.203,1345.9876,34.5988
7,32,834,27.82,5.114207,-1.398971,1.4088,5.2668,1344.3156,34.4316
7,33,813,28.17,5.215035,-1.426502,1.4335,4.737,1361.1662,36.1166
7,34,806,27.17,5.428079,-1.399826,1.4467,4.6675,1367.0516,36.7052
7,35,794,27.58,5.389569,-1.420945,1.4446,4.9719,1363.272,36.3272
7,36,781,28.17,5.282456,-1.459322,1.4195,5.0437,1343.4609,34.3461
7,37,753,28.69,5.414204,-1.495041,1.4567,4.813,1366.6312,36.6631
7,38,755,28.61,5.446378,-1.471409,1.4833,4.6029,1383.3284,38.3328
7,39,744,28.09,5.630223,-1.460011,1.5065,4.4354,1395.611,39.5611
7,40,730,27.95,5.729983,-1.470631,1.5111,4.8155,1395.3647,39.5365
7,41,714,27.59,5.942167,-1.506805,1.5027,5.3097,1391.5889,39.1589
7,42,695,27.91,6.011018,-1.540956,1.5105,5.0995,1394.1187,39.4119
7,43,692,28.32,5.899343,-1.552067,1.502,5.1198,1386.4461,38.6446
7,44,676,28.99,5.892349,-1.570032,1.5325,4.9554,1401.285,40.1285
7,45,666,29.13,5.914969,-1.606703,1.5131,5.5614,1389.1404,38.914
7,46,649,28.66,6.16046,-1.587626,1.5588,5.3761,1410.7748,41.0775
7,47,648,28.55,6.181442,-1.597567,1.546,5.3456,1403.8932,40.3893
7,48,640,28.91,6.187196,-1.612525,1.5601,5.0215,1410.9322,41.0932
7,49,626,27.96,6.502031,-1.618589,1.5587,4.994,1407.8717,40.7872
7,50,619,27.63,6.580889,-1.601495,1.5685,5.3553,1407.8623,40.7862
7,51,612,28.1,6.533167,-1.58612,1.6101,5.3683,1425.812,42.5812
7,52,604,27.32,6.813127,-1.599342,1.6011,5.3829,1422.055,42.2055
7,53,593,26.81,7.070753,-1.620805,1.5982,5.2717,1420.8202,42.082
7,54,583,26.42,7.232718,-1.624676,1.5981,5.1404,1416.8527,41.6853
7,55,577,26.0,7.409636,-1.605287,1.6215,4.9582,1425.9876,42.5988
7,56,575,25.91,7.421767,-1.596567,1.6259,4.8507,1425.7055,42.5706
7,57,568,25.88,7.480466,-1.619367,1.6129,4.871,1417.8751,41.7875
7,58,551,26.5,7.585443,-1.649178,1.6581,4.3535,1439.5575,43.9557
7,59,542,26.38,7.708531,-1.650112,1.6743,4.2785,1443.9254,44.3925
7,60,534,26.59,7.718796,-1.63327,1.712,4.1254,1455.8272,45.5827
7,61,532,26.69,7.645607,-1.648676,1.6885,4.3491,1442.6924,44.2692
7,62,525,26.67,7.739631,-1.631672,1.7249,4.2286,1455.3547,45.5355
7,63,521,27.26,7.567083,-1.614945,1.7556,4.0495,1462.4616,46.2462
7,64,512,27.73,7.522934,-1.607305,1.7963,3.4692,1473.5539,47.3554
7,65,507,28.01,7.519244,-1.616609,1.8095,3.2119,1477.6703,47.767
7,66,502,27.29,7.750792,-1.630374,1.7844,3.4029,1466.7721,46.6772
7,67,497,26.96,7.914345,-1.628565,1.7939,3.4592,1469.3532,46.9353
7,68,494,26.92,7.938059,-1.638037,1.7854,3.5815,1464.4305,46.443
7,69,482,27.18,7.943945,-1.637824,1.8102,3.5379,1465.7805,46.5781
7,70,481,27.23,7.952112,-1.621614,1.8354,3.4159,1474.1618,47.4162
7,71,478,27.41,7.911883,-1.613349,1.8514,3.3524,1476.6245,47.6625
7,72,465,28.39,7.84526,-1.612427,1.9287,3.2905,1498.6362,49.8636
7,73,465,28.39,7.814893,-1.628608,1.9021,3.4132,1489.2392,48.9239
7,74,460,27.83,8.003928,-1.626504,1.8972,3.6188,1484.5036,48.4504
7,75,454,27.53,7.993631,-1.609661,1.8868,3.6671,1469.6252,46.9625
7,76,450,28.0,7.894052,-1.601076,1.9174,3.5477,1475.9018,47.5902
7,77,447,28.19,7.879738,-1.616339,1.9136,3.6682,1474.0021,47.4002
7,78,448,28.35,7.614471,-1.605533,1.8764,3.8648,1451.6619,45.1662
7,79,445,27.64,7.849418,-1.602115,1.8715,3.7803,1449.5974,44.9597
7,80,437,28.15,7.831897,-1.614745,1.8999,3.7807,1456.2933,45.6293
7,81,433,28.18,7.916234,-1.587643,1.956,3.5367,1472.0237,47.2024
7,82,429,28.44,7.893946,-1.593203,1.969,3.5604,1473.9482,47.3948
7,83,424,28.77,7.870744,-1.596923,1.9911,3.4095,1477.9601,47.796
7,84,429,27.97,7.910491,-1.595749,1.9251,3.6143,1456.1726,45.6173
7,85,428,27.1,8.065362,-1.585394,1.8914,3.7898,1440.939,44.0939
7,86,431,26.91,8.011369,-1.581222,1.8658,3.9326,1431.2339,43.1234
7,87,425,27.06,8.072888,-1.566567,1.9117,3.7813,1442.7462,44.2746
7,88,429,26.81,8.025018,-1.578173,1.8623,3.9583,1427.3306,42.7331
7,89,424,26.65,8.175664,-1.593851,1.8638,4.0343,1428.1623,42.8162
7,90,424,26.65,8.184589,-1.614429,1.842,4.0882,1422.7712,42.2771
